value,llh,log_posterior,dchi2,dchi2_post,prof_kamland_energy_scale,prof_kamland_flux_scale,prof_kamland_geonu_scale,prof_nc_norm,prof_nutau_cc_norm,prof_dm21,prof_dm31,prof_dcp,prof_th12,prof_th13
0.767944870877505,-498.8757743654633,-480.8084387435791,5.1619142598532335,4.8467519747827055,-0.13397414347204603,0.6144131470778953,0.042968721087659145,0.8540677766550304,1.0,7.707110992822277e-5,-0.00240226272397787,1.0106222233205693,0.599580559158278,0.14922802915115113
0.7853981633974483,-499.0018470117992,-480.9424850781413,5.414059552525032,5.11484464390719,-0.1592722588244252,0.6159536776168024,0.04307898237369212,0.8531614869683802,1.0,7.703378454483786e-5,-0.0024010278994840402,0.9247252438154425,0.599666291824194,0.14923464971743086
0.8028514559173915,-498.97605864108414,-480.92417795908096,5.362482811094878,5.078230405786485,-0.15767431803478202,0.617391287367872,0.043411501710564515,0.8513077514921489,1.0,7.70379100192992e-5,-0.002401125450137589,0.8718873663304751,0.59966715132556,0.14922868685662377
0.8203047484373348,-498.80164491715686,-480.7529770714977,5.013655363240332,4.735828630619949,-0.1291012484789404,0.6148658405377461,0.04328509771866984,0.8489415543688356,1.0,7.707897150973732e-5,-0.0024025170568489915,0.8392421858424466,0.5996253365860734,0.14920143523836565
0.837758040957278,-498.49203222139226,-480.44903005834044,4.3944299717111335,4.1279346043054375,-0.07354225771776172,0.6108124876465257,0.04309632980225675,0.8453359135919339,1.0,7.716272179681508e-5,-0.0024052461171225007,0.8491880952444346,0.5994168769593266,0.14916462180408285
0.8552113334772213,-498.08128865722915,-480.05142957296346,3.572942843384908,3.33273363355147,0.004973087431502576,0.6057320098483547,0.0421007468071769,0.8405164575807258,1.0,7.727976368654113e-5,-0.0024091108773698867,0.9069215364796608,0.5991379202968656,0.1491181602499422
0.8726646259971647,-497.6205418064391,-479.61466152899646,2.6514491418048465,2.459197545617485,0.10279298561630232,0.5981950644687906,0.04197443883064489,0.8347892391497631,1.0,7.742504228877502e-5,-0.002413942951406582,1.0019614264167185,0.5988023369130852,0.14906342362280128
0.890117918517108,-497.18087242716535,-479.19336283240943,1.7721103832573135,1.616600152443425,-0.18495462089962691,0.5999419642837274,0.04292925826907068,0.833462146808925,1.0,7.704718157236966e-5,-0.002438605414076151,0.8570748291743956,0.599600366395643,0.14884438768192867
0.9075712110370513,-496.7455181443189,-478.7716278678579,0.9014018175644196,0.7731302233403312,-0.051177406756686604,0.5915317135396531,0.04276030774242068,0.8253896077041963,1.0,7.724519402349562e-5,-0.002445447350827355,1.0506242782471031,0.5992014551463302,0.14878061633975478
0.9250245035569946,-496.4457062682308,-478.5096464069159,0.30177806538824825,0.24916730145639576,0.08277066471042188,0.5802752280467551,0.04223832030158614,0.8159522747112786,1.0,7.744561953059108e-5,-0.0024523059156020192,1.3585406043782167,0.5987039483630173,0.14871929051620408
0.9424777960769379,-496.2948172355367,-478.3850627561877,0.0,0.0,-0.13307210121904386,0.5751011988038105,0.036646037651419494,0.8108365105245126,1.0,7.713694382942159e-5,-0.0024782418160572794,1.3747410413870413,0.5980643039489605,0.1485152923358445
0.9599310885968813,-496.40176522863914,-478.53036881666145,0.21389598620487504,0.2906121209474577,0.00482358179113342,0.5649602633570936,0.03572234740013591,0.7999467085618746,1.0,7.73446986126416e-5,-0.002485136529656566,1.929315466160059,0.5975478267867007,0.14846578402537244
0.9773843811168245,-496.8698100073294,-479.0546265785364,1.1499855435854442,1.339127644697328,-0.22951453325703403,0.562294652676648,0.03473181491696886,0.7937661404658438,1.0,7.700328037853737e-5,-0.002512986290706819,2.0915114883475083,0.5975818253998313,0.14824809814346182
0.9948376736367678,-497.69347901949993,-479.9262523644713,2.797323567926469,3.0823792165671193,0.31844359611062456,0.545439175005918,0.03345829365987818,0.7874755874862717,1.0,7.781679029298661e-5,-0.0025009358682253112,2.798615138857265,0.59650159754849,0.1483880993899724
1.012290966156711,-498.8637780667351,-481.0811317389421,5.1379216623968205,5.392137965508709,0.10499467997407705,0.5430213344904654,0.03343420248045925,0.781702911853664,1.0,7.751366183674318e-5,-0.002530059528430241,2.885519741732954,0.5966486339049651,0.14817357181931637
1.0297442586766543,-500.61697681885653,-482.9660115078019,8.644319166639661,9.161897503228374,-0.46884287352720405,0.5338822193885989,0.04205376572962216,0.7758790782542506,1.0,7.670224740864858e-5,-0.0025771976474263476,2.9062957645331102,0.5958261876042042,0.14781720269046555
1.0471975511965976,-502.70491648006515,-484.9846941354326,12.820198489056907,13.199262758489795,0.08117156069824132,0.5274215941010287,0.0371685491449375,0.768714710714705,1.0,7.753799746761583e-5,-0.002566479458954277,3.0507221764982013,0.5960198284219949,0.14796420200828955
