ordering,alg,B,n_seeds,Nlike_mean,P_upper_octant,dcp_mean,dcp_q16,dcp_q50,dcp_q84,dcp_sd,dm21_mean,dm21_q16,dm21_q50,dm21_q84,dm21_sd,dm31_mean,dm31_q16,dm31_q50,dm31_q84,dm31_sd,dm32_mean,dm32_q16,dm32_q50,dm32_q84,dm32_sd,kamland_energy_scale_mean,kamland_energy_scale_q16,kamland_energy_scale_q50,kamland_energy_scale_q84,kamland_energy_scale_sd,kamland_flux_scale_mean,kamland_flux_scale_q16,kamland_flux_scale_q50,kamland_flux_scale_q84,kamland_flux_scale_sd,kamland_geonu_scale_mean,kamland_geonu_scale_q16,kamland_geonu_scale_q50,kamland_geonu_scale_q84,kamland_geonu_scale_sd,nc_norm_mean,nc_norm_q16,nc_norm_q50,nc_norm_q84,nc_norm_sd,nutau_cc_norm_mean,nutau_cc_norm_q16,nutau_cc_norm_q50,nutau_cc_norm_q84,nutau_cc_norm_sd,sin2_2th13_mean,sin2_2th13_q16,sin2_2th13_q50,sin2_2th13_q84,sin2_2th13_sd,sin2_2th23_mean,sin2_2th23_q16,sin2_2th23_q50,sin2_2th23_q84,sin2_2th23_sd,sin2_th12_mean,sin2_th12_q16,sin2_th12_q50,sin2_th12_q84,sin2_th12_sd,sin2_th13_mean,sin2_th13_q16,sin2_th13_q50,sin2_th13_q84,sin2_th13_sd,sin2_th23_mean,sin2_th23_q16,sin2_th23_q50,sin2_th23_q84,sin2_th23_sd,tan2_th12_mean,tan2_th12_q16,tan2_th12_q50,tan2_th12_q84,tan2_th12_sd,th12_mean,th12_q16,th12_q50,th12_q84,th12_sd,th13_mean,th13_q16,th13_q50,th13_q84,th13_sd,th23_mean,th23_q16,th23_q50,th23_q84,th23_sd
NO,is,50000.0,3,50000.0,0.8909666666666667,1.6903955533937196,0.0912504923837954,0.12559845535173378,4.315237974107179,2.211559562791517,7.740287320322917e-5,7.576480371006745e-5,7.739685086191809e-5,7.890242247765163e-5,1.8831538149861011e-6,0.0025051683758685593,0.0024697067033520688,0.0024964972671323404,0.002552557552898823,5.054144318386067e-5,0.0024277655026653327,0.0023923098524901505,0.002417594844654689,0.0024742569027334524,4.993529138585872e-5,-0.3831698486174171,-1.1560654141768045,-0.7182513934917139,0.20016215942264193,0.7838612336394652,0.5189979003594138,0.021571153630768336,0.37971089504851374,1.3265399388994181,0.7171131629398786,-0.01803204724921716,-0.15456559733162134,-0.020878046381155424,0.10250969854701542,0.15088895779772005,0.8215843392307645,0.6865754940385504,0.7817413703561611,0.9583023858945164,0.12668007730958722,1.0027319602677818,0.9424590944947574,0.969324072183394,1.1889131102880248,0.14648496026497854,0.08442571063660843,0.07897103770743638,0.08541087398739904,0.08883414457100572,0.003937783366982365,0.9371743597684642,0.9175120027883646,0.9340998800559994,0.9752905182151376,0.028474188166685357,0.3207325049127841,0.2951318723105417,0.3044647873611636,0.3568315907786586,0.04165400887223086,0.021572875140809796,0.02014873077885799,0.021829233951770905,0.02272495994736057,0.001028862215921173,0.6008096656901997,0.5499192050033568,0.6283550933387536,0.6436036186971236,0.07445746275476152,0.47831764294147205,0.4187050892455264,0.4377417301505624,0.5548027323211668,0.10042958020547259,0.601390036085709,0.5743157061839267,0.5845009857003115,0.6401974752470337,0.04383114208105701,0.14736903291384254,0.14242727218008247,0.14829008070503202,0.15132487748053325,0.003542386360144639,0.8875128634909284,0.8354006726136489,0.9152065500972641,0.9310531417518866,0.07545801141405757
NO,mh,50000.0,3,50000.0,0.6243166666666666,2.896908119713297,0.8698810657688743,2.68342362662861,5.161409390121114,1.8184430684330233,7.739224896089792e-5,7.514254182121137e-5,7.735970038166728e-5,7.965147600562597e-5,2.263409697304387e-6,0.0025250992018523324,0.00247049415189384,0.0025236168912319084,0.0025792444250178695,5.5771706407892195e-5,0.002447706952891434,0.0023929438900866028,0.0024462397639960585,0.0025020201794420513,5.5740081191479936e-5,-0.003647393820935331,-0.979336954415257,-0.004672452382708858,0.9783059180733767,0.9653208220266071,0.5619463881609733,-0.3845119719268122,0.5678955709041582,1.5302802472128718,0.9514898028075947,0.03738342412763847,-0.20711961512698385,0.044820349409580795,0.2779657643394791,0.22610511698238062,0.8607879340339777,0.7275649009357169,0.8524738516811261,0.9946457735959675,0.13458178222226036,0.9942561024666742,0.7976719660654658,0.9927903426774468,1.1880671476213536,0.19446041633081237,0.08562723550662613,0.08246449417114064,0.08563685173546753,0.08874519692948625,0.0032902706735599145,0.9388580999449256,0.8976119798758443,0.9419957716397228,0.9823745200079002,0.039669162866447755,0.3199273680115328,0.28327359514138667,0.3168480703263187,0.3556318271106714,0.03880308790838289,0.02188657156150431,0.021059631627052308,0.021888311096533147,0.02270166481787469,0.0008606291161912982,0.5408079439233153,0.3903770440366214,0.5903491994550469,0.6555944625313068,0.11670652823820822,0.47546043170426433,0.39523253674080455,0.4638032281926856,0.5519078099652691,0.08861308746967264,0.6005459020282353,0.5612378083895084,0.5978813282479292,0.6389448107268256,0.04145522912789562,0.14845801755820423,0.14563361886052853,0.1484920921296642,0.15124669959521078,0.0029341218047205103,0.826965666683781,0.674877408172619,0.8762464098978682,0.9436200725600289,0.11843473424413126
NO,mw,50000.0,3,38441.666666666664,0.6055666666666667,2.988697672025929,0.9066088872972234,2.8394055852923263,5.245736189760619,1.8364978593811019,7.744060962541981e-5,7.525475712781477e-5,7.741040030580155e-5,7.964652657792776e-5,2.234087921298851e-6,0.00252326857510203,0.0024702593414755846,0.0025219339612271214,0.002575414916755613,5.342007421993442e-5,0.002445827965476611,0.00239329784536429,0.002444162161150887,0.0024982779574248266,5.326053600124372e-5,0.028522960527119254,-0.9065331325423034,0.02777779264490876,0.954794188135248,0.9248489756482419,0.5426014069792909,-0.38042294315983716,0.5603160908516456,1.4731460532486595,0.9138500276320789,0.03046573005199091,-0.20523015935198347,0.03367986632212494,0.2709859854683331,0.2218596943712461,0.8604694854649741,0.7319614686745213,0.8522452481252035,0.9910768380579077,0.13082917500603158,1.0005864562772533,0.8000364838009875,1.0000399811341265,1.1992477298148208,0.1966446407065519,0.08560406171167662,0.08249475717449753,0.0856022770741019,0.08875547021929311,0.003166190658049378,0.9402393883071628,0.8991206820218177,0.9436394014429257,0.9833487553551061,0.03958420129945916,0.3193245410259703,0.28274230935979083,0.31657949324832635,0.3554152703189137,0.0378591633262337,0.021880454900881658,0.021067530118936684,0.021879271803190565,0.02270435530463729,0.000827754621018909,0.5359158698445176,0.3870772612836529,0.5797925235781154,0.654723922204952,0.11683505776820462,0.473863648901575,0.3941990626931039,0.4632279689016677,0.5513864259470719,0.08550022408954436,0.5999218386410973,0.5606480939641,0.5975926565907623,0.6387186047346464,0.04050279640246938,0.14843903866708164,0.1456611212759228,0.14846119999026564,0.15125573080305144,0.0028314505034499993,0.822017664443696,0.6714927382636806,0.8655333128082228,0.9427043240259471,0.11854464314307118
NO,ns,50000.0,3,41909.666666666664,0.45425,3.7276413418591545,1.8483336378814095,3.907397883331945,4.936957438540762,1.4130117995584064,7.715491720552669e-5,7.38912112095089e-5,7.666757509208503e-5,7.876973697640447e-5,2.663767361467349e-6,0.0025196879344277614,0.002477622717845261,0.002523375385995358,0.0025396805318042034,5.317619632970148e-5,0.0024425330172222347,0.0024014975306260477,0.002446707810903273,0.002461428352368106,5.269498538491019e-5,-0.4975310502647084,-1.403623951164769,-1.0830857474645494,0.34543663213926923,1.1850460051166112,0.3197726792409628,-0.3587378187803605,-0.0355341411905421,1.3408522493830164,0.8958322584406295,-0.019683418031702846,-0.3673565541874433,-0.11713865832705861,0.27453940867138626,0.26297199381219316,0.8370709478152164,0.7526005385592598,0.7954532167992452,0.9986252708464964,0.12850630248810552,0.9789179235749158,0.8168394581443104,0.9728026941532897,1.05704177701398,0.19669292493704527,0.08651968644828308,0.08188277593730592,0.08804759575001112,0.09002601169410661,0.003962763037021689,0.9446531063401841,0.9133915034830908,0.9468433468666183,0.9937477618932945,0.037894573598835454,0.3159609182104811,0.2696632364717728,0.3199089714384374,0.3347823760532131,0.04193448834663255,0.022120302326068705,0.020907831398097765,0.022519004501229168,0.02303721625636938,0.0010358363209839706,0.4889748520711773,0.35285339239646973,0.47502081520506995,0.6414969411714748,0.1171127581353549,0.4677025138953908,0.36923136002224616,0.4703914005674592,0.5032674481276124,0.09509396649513174,0.5961594737713518,0.5460212167101582,0.6011666425702644,0.6170158187310217,0.044908702610347725,0.1492418494235692,0.14510406905040607,0.15063233282649396,0.15236904858221345,0.003549373499579343,0.7742072588616153,0.6360402136915906,0.760408576245788,0.9288552440761204,0.11877124200006527
NO,is,500000.0,1,500000.0,0.6578166666666667,2.1580665117307953,0.0912504923837954,1.836786203702764,4.764831658060412,1.9977119424799337,7.734430233110008e-5,7.568408111859629e-5,7.739685086191809e-5,7.922834641394337e-5,2.0997003585668203e-6,0.0025045273549694114,0.0024697067033520688,0.002486002573352036,0.002544686315930856,5.0760435347767644e-5,0.0024271830526383133,0.0023923098524901505,0.0024075582821155147,0.002466238059123043,5.1226575881576916e-5,-0.2157275241913374,-0.7182513934917139,-0.45360134357786475,0.635958512974454,0.8952714893029651,0.36302049610733284,-0.10324781582844711,0.14192344514507527,1.2329439376628573,0.795811853955707,0.02787760972887323,-0.14361932456731008,-0.020878046381155424,0.19403720430533644,0.19902687923215914,0.8227389792151,0.6865754940385504,0.7703131502721888,1.0493232318764694,0.15064735257173378,0.9616744357626765,0.8235113220374336,0.969324072183394,1.0631382023269376,0.1677236228278023,0.08516279828173193,0.08222342770231118,0.08541087398739904,0.08713952028819975,0.0026854969370340236,0.9432469630204647,0.9165897233259678,0.9350524176563536,0.9842813627888836,0.03674499921744761,0.31475152211181423,0.29474664903084485,0.3050353100975082,0.3444449133686252,0.035140154646051046,0.021764903395282892,0.02099671914023157,0.021829233951770905,0.022281338099556697,0.0007020065936083373,0.5461633603824115,0.3890761056071594,0.6004836453732235,0.6304678621212648,0.10980621275604918,0.46339603505220767,0.41793016456540855,0.43892202658570567,0.5254248199622465,0.0797157611324988,0.5950927027685288,0.5738933265301884,0.5851207130007093,0.6272176868078817,0.03752962775297135,0.1480508590427822,0.14541437820854677,0.14829008070503202,0.14982930041868867,0.0024040490659526775,0.8323330254472447,0.6735436267747958,0.8865707921116109,0.9173938537849793,0.11130167594349993
NO,mh,500000.0,3,500000.0,0.60825,2.9967716512552034,0.9030401194627306,2.8437175323531667,5.250391525405668,1.8362802057982563,7.740808415296246e-5,7.514352003823897e-5,7.735945287195526e-5,7.968411685858495e-5,2.279058270900219e-6,0.0025256324294594614,0.002471183174969706,0.002525056057035271,0.0025801998612914366,5.472017515479453e-5,0.002448224345306499,0.0023938162576528582,0.0024476660693325313,0.0025027941461978533,5.469617539976894e-5,0.00572366555360041,-0.9664434509748057,0.0003405939037182115,0.9869009104724282,0.9810461930467742,0.5437477472832621,-0.3768426919686753,0.5536166528387727,1.463489815350047,0.9172048121487557,0.03314952650305379,-0.2079911965625192,0.03760466659217243,0.27684862874481786,0.2260314047360838,0.8618150364985884,0.7309780358285985,0.8534948635175557,0.9927455589726145,0.13185146399607647,0.9977246706160011,0.8021498963794291,0.9976881076201067,1.1921138426251345,0.19495149898968606,0.08558885658018987,0.08247041483209029,0.08560913364437872,0.0887192762572367,0.0031478680079577,0.9395197507110044,0.898975635127584,0.9429459841754093,0.9821759456142126,0.03943117878706553,0.31884458810758404,0.28335031781591685,0.3163703871569121,0.35369263121831124,0.037205599954813935,0.02187647139773898,0.021061176879605067,0.02188106438993147,0.02269487648288321,0.0008229600009359439,0.5361590045702729,0.3862066983105358,0.5827565600241054,0.6545266148944762,0.11752794954556398,0.47266621208992704,0.3953819067559992,0.46278040215546945,0.5472514291229852,0.08410589851721663,0.5994273659068865,0.5613229410497544,0.5973678599536656,0.6369181033206781,0.039806667467169085,0.14842572050175132,0.14563899979969294,0.14846732672245877,0.1512239107376923,0.00281521377157709,0.8222562102331854,0.6705989004227068,0.868537305801171,0.9424968462796287,0.1192556565855826
NO,mw,500000.0,3,117821.0,0.6309833333333333,2.9507795337286438,0.8941032878311475,2.8138042280000537,5.1415338392380825,1.8122426985244764,7.747877059390624e-5,7.521534552708041e-5,7.744843900978752e-5,7.975086958246075e-5,2.2770244937866304e-6,0.002526123031070022,0.002473865535410156,0.0025251870416622465,0.002579036539321695,5.373190400997526e-5,0.002448644260476116,0.0023968002621985464,0.0024479069322120217,0.002501057961416355,5.3533221636069236e-5,0.05422206041787569,-0.886540720441502,0.05130224568042596,1.0108833900403829,0.9345825959251471,0.5024928786657575,-0.39230233175383544,0.5251586267279831,1.399801757112681,0.8810691614226053,0.03196283619198991,-0.20399176468976532,0.03348050225127719,0.26578800813840775,0.21762304882769537,0.862566194340692,0.731934521959724,0.8565544266463857,0.9913206934077005,0.13041814081247416,0.9952187575563487,0.7999150890399225,0.9924595070861895,1.1939123022182059,0.1927359807129533,0.08546249648647322,0.08227691411971447,0.08539254192538644,0.08866010533650377,0.0031980092069759333,0.9389332708278568,0.898252284797154,0.9422097115621876,0.9814950329701952,0.03901096827757386,0.3167331350280796,0.28316670093019775,0.3151349708273885,0.3510905104385029,0.034336542770963686,0.021843459817533956,0.021010677081345176,0.021824441738545794,0.022679380640356097,0.0008360447146804604,0.5424501032293503,0.3915580938211241,0.5910458927653772,0.6552354336288958,0.11603833609534987,0.46735205828200677,0.39502447960725134,0.4601417175704015,0.5410469658499731,0.07578219852185643,0.5972291170597284,0.5611191853014714,0.5960389258242251,0.6341945922580619,0.036893087359652035,0.1483119748259745,0.1454630472690319,0.14827368225292462,0.15117187776606644,0.002860823075745211,0.8286193714523055,0.6760875819947818,0.8769548561715073,0.9432423325031449,0.11773684475181657
NO,ns,500000.0,2,345312.5,0.5864,2.9428590567697155,0.981079137012205,2.922924603724717,4.951762227855795,1.7118925959173446,7.746623909709602e-5,7.510042490026163e-5,7.746139622866077e-5,7.998241431734948e-5,2.287539448662765e-6,0.002523836220841744,0.0024705379714756804,0.002523759003701509,0.0025773282178727683,5.393838877407263e-5,0.002446369981744648,0.00239359706681755,0.0024450003831637244,0.002500620574190746,5.391135085711379e-5,0.05035279952249684,-0.9533490242936526,0.11344082662570232,0.9602341278665891,0.9657004701799883,0.5621746543268991,-0.3612488803471936,0.6083041675629266,1.5010427324000064,0.8969350283681635,0.023594603865919047,-0.21216665250365674,0.01829595050609434,0.25662094101321753,0.21547871232046376,0.8726312722842907,0.7534353450137332,0.8666177630281856,0.998110751482833,0.12590427635144272,1.0153271919447286,0.8194379360290401,1.0289235743463347,1.2135963025508512,0.18942586019119798,0.08544192767168349,0.08226656660764488,0.08539627784460965,0.0884916446130663,0.003169627925667723,0.9399930644331527,0.8950454412580692,0.9423206424889832,0.9837966972948623,0.03962062344202062,0.3194095685096049,0.28527449338886374,0.3181190715777805,0.35248886001364493,0.035917289865564105,0.021838069762798357,0.02100797673855906,0.021825418347181918,0.022635266440079984,0.000828592394000972,0.5348486176450188,0.3924294726956291,0.5723995501939199,0.6580140445508156,0.11742034547826588,0.47355908678564673,0.39913853745263667,0.466531704169913,0.5443749740291309,0.08082101407916303,0.6000721479731957,0.5634557679370057,0.59924653678889,0.6356587451838124,0.038450268698228575,0.14829398733762958,0.14545363284932641,0.14827702424826159,0.15102365301457563,0.002836420120270772,0.8209917038263018,0.6769800311804055,0.8580531284260204,0.946168205311779,0.1191267603047855
NO,nuts,500000.0,2,455655.0,0.6478833333333334,3.024597138840286,0.9977213509854789,2.8752445949918517,5.213097281570376,1.8145509693785253,7.738512376701098e-5,7.519680434849161e-5,7.733792679624737e-5,7.964505136406536e-5,2.2351243926021112e-6,0.002524685359005812,0.0024675291080655803,0.0025247232597351474,0.0025819824549170737,5.852133299170275e-5,0.0024473002352388014,0.0023908282278306717,0.002447227444563624,0.0025047162638364845,5.8406293241281215e-5,0.012261067085472492,-0.9322342924621885,-0.006546572133915074,1.0056452051616525,0.9782828995094092,0.5622392788799897,-0.40002002269443926,0.5512246789933886,1.5537896675359233,0.9458924471079407,0.03888293271243275,-0.1953202210999032,0.04323950987633762,0.27755861820155314,0.22179347396029253,0.8605667803355664,0.7338276637529959,0.853447063534733,0.9902649263144673,0.1280282515457339,0.9993697877293207,0.7992413127406801,0.9985362251232802,1.1948873083494418,0.19635044140345614,0.08559624529739404,0.08258763923388379,0.08553683772608192,0.08872542444770945,0.003171977566805761,0.9393727542028877,0.8963092469404594,0.9424433410789179,0.9853190544220484,0.040616734962058726,0.3205126534705995,0.2826792609924488,0.31648555204051726,0.35967978734178596,0.03930851147256865,0.021878413982071625,0.021091772683399127,0.02186216363011019,0.022696486616667948,0.0008292591955415671,0.5446922516575674,0.3907469565336361,0.5883699907940834,0.657125626384832,0.11471544542161007,0.47684491800989715,0.39407652061412524,0.4630268650287227,0.5617186217636605,0.08935668228687961,0.6011566822985207,0.5605780895361604,0.597491671316617,0.6431675214594162,0.0419878723241515,0.14843195782289753,0.1457455019889215,0.14840271505787522,0.15122931635685802,0.0028370495117974147,0.8309059212978198,0.6752565129539336,0.8742348132999207,0.9452320873672196,0.11643180806136409
NO,ns,4.0e6,1,844282.0,0.6141,3.0412019980476295,1.0871265337516005,2.9098379140653736,5.146884603514806,1.7428445355112814,7.742088081114398e-5,7.541259128533222e-5,7.733331325606387e-5,7.94847090255092e-5,2.0617785681718516e-6,0.0025258771358320936,0.0024759775520404787,0.0025251690563482757,0.002575894758814883,5.0233684629373834e-5,0.0024484562550209504,0.002398657227752465,0.002447905474851684,0.0024988916225520403,5.019560495438402e-5,-0.013071634985053574,-0.8871075813996558,-0.013531782157123029,0.8533978841395577,0.8811738821167895,0.5066088450696344,-0.317548454674906,0.5318218208850785,1.3033019285030774,0.8075615212244005,0.03670708602167823,-0.18277208536048395,0.041816758769829654,0.25505634212424566,0.2067961787519685,0.8603561282228219,0.7407185519482943,0.853827469388293,0.9777678674237678,0.12056223210391796,0.9995370650298792,0.8154405572770081,1.0003705197588777,1.183583199355807,0.18013686320395655,0.0854600788210981,0.08274243101942055,0.08543803813437349,0.0882145065774789,0.002787551677367787,0.9401448156648486,0.9019188716118174,0.9430080315869529,0.9794250641626944,0.03696015242633872,0.31614109655896405,0.28549965868722454,0.31457445457882544,0.3457218911093713,0.03165225305605449,0.02184265219650475,0.0211321766445944,0.02183633506257132,0.022562702173755278,0.0007287284154616509,0.5375259297306463,0.387422629176639,0.5894228644832825,0.6526043734111899,0.11642949202020074,0.4655207878765026,0.39957945739069406,0.458947666425198,0.5284020455698348,0.07003878033554199,0.5966745189524804,0.5637050659903413,0.5954355167825077,0.6285607562543912,0.0339677160050914,0.1483156420312149,0.14588603005273904,0.14831437672693293,0.15077952810369558,0.002493772467274128,0.8236191426123805,0.6718472369368931,0.8753047332857886,0.9404769772574904,0.11806233809339245
