tag,ordering,alg,B,seed,Nlike_used,wall_time_s,N,neff,eta,stop,logZ,logZ_se,P_upper_octant,kamland_energy_scale_mean,kamland_energy_scale_sd,kamland_flux_scale_mean,kamland_flux_scale_sd,kamland_geonu_scale_mean,kamland_geonu_scale_sd,nc_norm_mean,nc_norm_sd,nutau_cc_norm_mean,nutau_cc_norm_sd,dm21_mean,dm21_sd,dm31_mean,dm31_sd,dcp_mean,dcp_sd,th12_mean,th12_sd,th13_mean,th13_sd,th23_mean,th23_sd
nu_dakami_NO,NO,mw,50000.0,11,38028.0,758.5818978,9457,3438.69777833839,0.09042541754334675,T_max,-510.98917726602264,NaN,0.6143225889786451,0.017603781568780758,0.9149226408335893,0.5389363822936303,0.9156516619752024,0.026990582949457075,0.2218601906031472,0.8603994867886267,0.13121703646011507,0.9952568873992106,0.1947501875778888,7.741691593161357e-5,2.2204827004286356e-6,0.0025247371911128512,5.2980745736778045e-5,2.946176283698292,1.8204911655640859,0.599733607028625,0.04030327174656025,0.14841036005527866,0.002845982962845413,0.8243632468653264,0.11852537459269356
nu_dakami_NO,NO,mw,50000.0,23,38485.0,442.6731508,9914,3171.9518190044655,0.08242047080692388,T_max,-511.0180076749815,NaN,0.5789422249908864,0.022213415357250216,0.9305547264520228,0.5363657460086317,0.900230162245246,0.032546839895081545,0.2210179314487551,0.8616150177391932,0.12872067314005747,1.0051861396867612,0.19464566687372536,7.746212552666956e-5,2.2694474962184254e-6,0.0025216660977749315,5.4420831688924114e-5,2.991970556592751,1.8413323345329342,0.5993835065050366,0.03903560134850194,0.14845564480041923,0.002853418593743328,0.8143924338086588,0.11975776439580547
nu_dakami_NO,NO,mw,50000.0,41,38812.0,2139.9888917,10241,2975.0901407503015,0.07665387356359635,T_max,-510.99689065857297,NaN,0.6298460164170927,0.03300124449037284,0.9354184925409429,0.5620438982398523,0.9325344301585454,0.03556275185078338,0.22422614971107563,0.8574332033368682,0.13156169791255426,1.001370134776417,0.19951136919692802,7.742665695309201e-5,2.2105372346525766e-6,0.0025245332227532137,5.394004275098236e-5,3.0313418559351435,1.8554397030822967,0.6010160890641565,0.04229347698843579,0.14840404600037752,0.0028424299894242605,0.8280403320861045,0.11685859292228122
nu_dakami_NO,NO,ns,50000.0,11,41133.0,869.7031242,7788,2.856039362429172,6.943425868351863e-5,budget,-511.60222161464503,0.05101011927863783,0.05167182546328487,-0.8893911307779299,0.7661008171864288,0.2049727193724622,0.7601551162896882,0.06290110105413278,0.2770797808597739,0.8208472422626132,0.12055887695035301,0.9601230556698913,0.09899200528584032,7.661590799403902e-5,1.5301391485284659e-6,0.0024909359104252063,5.738200742041086e-5,3.193709789855079,1.0211052379163443,0.6075495929528174,0.028533000226065055,0.14981340966225185,0.0034560682422298855,0.6802671453325854,0.07090161731260174
nu_dakami_NO,NO,ns,50000.0,23,43541.0,550.2971826,10197,6.333474304408505,0.0001454600102066674,budget,-510.9747034245202,0.0515348965286595,0.7154561975004352,-0.3170608603502569,0.7225881766368969,0.8313453880502824,1.0600313309737757,0.048315559297537045,0.23235344966841112,0.8164765586296201,0.10653382133113702,1.0195183734943762,0.21892216813660387,7.670744467093307e-5,2.100697835176094e-6,0.0025299055534783676,4.770590265357715e-5,4.076301051628902,1.5402284198521448,0.6185114736359996,0.04902984479665634,0.1481964845602881,0.0031192694272422555,0.8167210381771887,0.08473350194049002
nu_dakami_NO,NO,ns,50000.0,41,41055.0,470.5996396,7707,5.148052926334046,0.00012539405495881246,budget,-511.29181721443564,0.049740131466185375,0.5949728738622067,-0.2913037997518812,1.6928648569524314,-0.06659460140329562,0.5529509587226845,-0.16853598177260717,0.2088871298159748,0.8730400561877382,0.1467406502466967,0.9532489079042831,0.23655955325529215,7.81290307546836e-5,3.592161875714663e-6,0.002538443498518537,4.0208351506890745e-5,3.934007339090563,1.4510976711272552,0.5625541988237817,0.03312575912063122,0.14978124611315158,0.003771407138962973,0.8260513514294568,0.13002703971768578
nu_dakami_NO,NO,is,500000.0,11,500000.0,6362.0711341,500000,9.846483951511697,1.9692967903023393e-5,budget,-510.61962123058356,NaN,0.6581153430149452,-0.2222373349600271,0.8949759087419437,0.3629906237248374,0.7958789700423945,0.02870850288807568,0.19864231613723513,0.8214629526233066,0.15053551886713315,0.96266240866746,0.1678085903424923,7.732560671538791e-5,2.0976916898519454e-6,0.0025044475495245005,5.066835459028821e-5,2.1613217494842756,1.9975583841960802,0.595117731949967,0.037519204901957676,0.14804797280429574,0.002411746060212719,0.8322927771365206,0.11130720600275881
nu_dakami_NO,NO,mh,500000.0,11,500000.0,5995.0305817,484992,594.1251804105018,0.0011882503608210036,budget,NaN,NaN,0.5966943784639746,0.0128077806438078,0.9751090047978362,0.5636176204295045,0.9231100379947886,0.029343058811163773,0.22613597010531786,0.8637093176657902,0.13112700388022047,1.0072481929937398,0.19504041747003967,7.739770011453918e-5,2.273623605205323e-6,0.002525559348728307,5.462833932106517e-5,2.9910899595267963,1.8507044530984922,0.6003252172277214,0.040391102624054515,0.14840952235048083,0.0028117906086600063,0.8197142418363257,0.11977996901357346
nu_dakami_NO,NO,mh,500000.0,23,500000.0,6112.8489219,484992,644.1909847406718,0.0012883819694813434,budget,NaN,NaN,0.6191627903140668,0.0067304997780723436,0.9747100020569576,0.5472340366365211,0.9094129951884967,0.029077187336380837,0.2244157310115105,0.8602653720696207,0.1330562073145735,0.9904019248784206,0.19102927046926765,7.742024571207231e-5,2.269203495865086e-6,0.0025263452335109694,5.530920492604708e-5,2.909554820522868,1.8219436503162323,0.5993395997904808,0.03940990638022592,0.1484112591553672,0.002833426313674118,0.8250286300509737,0.11931877046707999
nu_dakami_NO,NO,mh,500000.0,41,500000.0,5217.5709648,484992,694.4054370642767,0.0013888108741285535,budget,NaN,NaN,0.6109935833993138,0.007413306251431152,0.9964248155971434,0.5378686906171602,0.9263074357909039,0.03819610863841652,0.2263354666768351,0.8629991712718451,0.13285234936600387,0.9974456590012724,0.19849266162872944,7.740152767357272e-5,2.2964481254626152e-6,0.002525833090845489,5.5121621277430275e-5,3.0542898380349985,1.8452213957227666,0.599264761580143,0.040727357367473994,0.1484126671064565,0.0028326500304973164,0.8226648577478186,0.1192732141893979
