value,llh,log_posterior,dchi2,dchi2_post,prof_kamland_energy_scale,prof_kamland_flux_scale,prof_kamland_geonu_scale,prof_nc_norm,prof_nutau_cc_norm,prof_dm21,prof_dcp,prof_th12,prof_th13,prof_th23
0.0023666666666666667,-500.66355783357574,-488.9594000543083,9.30965104809195,9.192970268019621,-0.29487711139388484,0.4732264070458586,0.029282913899694174,0.8186862958782831,1.0,7.674752772368913e-5,0.30455405543371383,0.5923876687759928,0.1500544471682675,0.8470658517208363
0.0024000000000000002,-498.99516138820485,-487.28189972890215,5.972858157350174,5.837969617207364,-0.18599192743964715,0.47997957717131245,0.040051736739463606,0.8156545553518346,1.0,7.693705565796795e-5,0.3674167087333941,0.5926261017002757,0.14971457180516334,0.868591489533499
0.0024333333333333334,-497.7581987081939,-486.05273869859695,3.4989327973282798,3.3796475565969786,0.10095910159494742,0.49213705963014237,0.029096733762707716,0.8126216512621818,1.0,7.736751610002572e-5,0.459171439100552,0.5940442850447489,0.14936915461827163,0.8866029133535455
0.0024666666666666665,-496.8614238328139,-485.1699483461705,1.7053830465682722,1.6140668517440417,0.07009910094252765,0.49869195582046183,0.030718339829744146,0.8097875650539009,1.0,7.73277684073708e-5,0.6034311536154372,0.5943011980366416,0.14905386805640755,0.9021607019687441
0.0025,-496.355108895564,-484.6798170328279,0.6927531720684783,0.6338042250588387,-0.003117169093016809,0.511154480606583,0.03721734558730383,0.8072093945252113,1.0,7.725271315513918e-5,0.8441751492503325,0.5956865671320493,0.14873972707081679,0.9157472006799717
0.0025333333333333336,-496.00873230952976,-484.36291492029846,0.0,0.0,0.1487218243182503,0.5363288941756476,0.035806913157770404,0.8061262119806709,1.0,7.756895365748259e-5,1.2103129727278976,0.5965135562949326,0.1484378022362048,0.9273601672654336
0.0025666666666666667,-496.11698580191444,-484.46605955433273,0.21650698476935304,0.20628926806853087,0.08604515030914106,0.5519687713243231,0.03714072655945322,0.8074225354128403,1.0,7.750318043804865e-5,1.6381285743874328,0.5971398942345428,0.14814589735555123,0.9378380186009858
0.0026,-496.5931995336355,-484.93762920848474,1.1689344482115303,1.149428576372543,-0.025531613611506736,0.5701933299842704,0.036699177882164924,0.8098248347350013,1.0,7.73493260266836e-5,2.0105858123305853,0.5979366340697481,0.14785553295529008,0.9480485872485889
0.0026333333333333334,-497.3787414336239,-485.7389552554795,2.740018248188221,2.7520806703620337,-0.12189332311096124,0.5959808770047408,0.039613167942316396,0.8111662911469706,1.0,7.728431489730046e-5,2.28586501121657,0.5997296658374891,0.14755923801761703,0.9582639797423573
0.0026666666666666666,-498.5522125596414,-486.9422270776293,5.086960500223313,5.158624314661665,-0.24480280629602216,0.6096194718580016,0.05194413341550641,0.8113688778828025,1.0,7.711257659243748e-5,2.4788381237761,0.5997522595844849,0.14726086064091098,0.9683157957983988
0.0027,-500.0314612778116,-488.4769485209847,8.045457936563707,8.228067201372482,-0.36029115497708897,0.6361899724274414,0.04526682123865944,0.8105265323886023,1.0,7.704176610398316e-5,2.6094523300951034,0.6013549055929738,0.14695140734148576,0.978088937033978
0.0027333333333333333,-501.81870917548497,-490.25009969204797,11.619953731910414,11.774369543499006,0.25524958515545576,0.6546339691028601,0.04760469028923242,0.8091953005669401,1.0,7.800713820508495e-5,2.7014503558627654,0.6025296640958745,0.14660013382605508,0.9872570875938383
0.002766666666666667,-504.0319870636645,-492.45555163630274,16.046509508269423,16.185273432008557,0.1073049709459489,0.6696066700261356,0.051232219460235484,0.8073013253614588,1.0,7.779858440978148e-5,2.770879808602626,0.6028605277052209,0.14627075739405682,0.996326634014457
0.0028,-506.5666378894869,-495.0101868034577,21.1158111599143,21.294543766318498,-0.07006917204516332,0.6876134252362855,0.05056330470378412,0.8050175699455699,1.0,7.760350406609462e-5,2.821418048970441,0.6045100565369466,0.14593351495449364,1.0050864517859546
0.0028333333333333335,-509.4337518080564,-497.92075628041493,26.850038997053275,27.11568272023294,-0.2072612292102482,0.7069257315221289,0.05240077039545765,0.8027807796447628,1.0,7.736831285329145e-5,2.8620315327884187,0.6057766325239933,0.1455817662774187,1.0135037207125748
0.0028666666666666667,-512.4973808143085,-501.0542347313336,32.97729700955745,33.382639622070315,0.3654920181921321,0.7254045608513449,0.05113548522716571,0.8005016866209527,1.0,7.823131033192389e-5,2.8914695129852532,0.607213146604624,0.1451872819834712,1.0214041597058083
0.0029000000000000002,-516.0005406706713,-504.52682868575323,39.983616722283045,40.32782753090953,0.13470373145630313,0.7445311700075107,0.0439869098100073,0.797892894135234,1.0,7.784063224137387e-5,2.9175028137461303,0.6091919098510131,0.14481021201025568,1.029288812581501
0.0029333333333333334,-519.778519798228,-508.3220071081246,47.539574977396455,47.91818437565223,0.01788590405100834,0.7621767327808503,0.040735117603494575,0.7953716416055815,1.0,7.773121494258285e-5,2.9393132561956046,0.610237660663049,0.14441189968488824,1.0368314934988172
0.002966666666666667,-523.8852311018444,-512.472635018752,55.75299758462927,56.21944019690716,-0.19443682354820713,0.7777640814387419,0.04407465294840662,0.7928128408099998,1.0,7.741626220168597e-5,2.9579157225068555,0.6108891970274155,0.14400035258196567,1.0441559460370238
0.003,-528.1496048181261,-516.7944993311326,64.28174501719275,64.86316882166818,0.3548769845313741,0.7934323340151027,0.045360771554630586,0.7925975634236677,1.0,7.828733009980667e-5,2.9763751430530463,0.612093427489019,0.14352219300152386,1.0471973606051355
