ordering,alg,B,n_seeds,Nlike_mean,P_upper_octant,atm_flux_delta_spectral_index_mean,atm_flux_delta_spectral_index_q16,atm_flux_delta_spectral_index_q50,atm_flux_delta_spectral_index_q84,atm_flux_delta_spectral_index_sd,atm_flux_nuenuebar_sigma_mean,atm_flux_nuenuebar_sigma_q16,atm_flux_nuenuebar_sigma_q50,atm_flux_nuenuebar_sigma_q84,atm_flux_nuenuebar_sigma_sd,atm_flux_nuenumu_sigma_mean,atm_flux_nuenumu_sigma_q16,atm_flux_nuenumu_sigma_q50,atm_flux_nuenumu_sigma_q84,atm_flux_nuenumu_sigma_sd,atm_flux_numunumubar_sigma_mean,atm_flux_numunumubar_sigma_q16,atm_flux_numunumubar_sigma_q50,atm_flux_numunumubar_sigma_q84,atm_flux_numunumubar_sigma_sd,atm_flux_updown_sigma_mean,atm_flux_updown_sigma_q16,atm_flux_updown_sigma_q50,atm_flux_updown_sigma_q84,atm_flux_updown_sigma_sd,atm_flux_uphorizonzal_sigma_mean,atm_flux_uphorizonzal_sigma_q16,atm_flux_uphorizonzal_sigma_q50,atm_flux_uphorizonzal_sigma_q84,atm_flux_uphorizonzal_sigma_sd,dcp_mean,dcp_q16,dcp_q50,dcp_q84,dcp_sd,deepcore_aeff_scale_mean,deepcore_aeff_scale_q16,deepcore_aeff_scale_q50,deepcore_aeff_scale_q84,deepcore_aeff_scale_sd,deepcore_atm_muon_scale_mean,deepcore_atm_muon_scale_q16,deepcore_atm_muon_scale_q50,deepcore_atm_muon_scale_q84,deepcore_atm_muon_scale_sd,deepcore_ice_absorption_mean,deepcore_ice_absorption_q16,deepcore_ice_absorption_q50,deepcore_ice_absorption_q84,deepcore_ice_absorption_sd,deepcore_ice_scattering_mean,deepcore_ice_scattering_q16,deepcore_ice_scattering_q50,deepcore_ice_scattering_q84,deepcore_ice_scattering_sd,deepcore_opt_eff_overall_mean,deepcore_opt_eff_overall_q16,deepcore_opt_eff_overall_q50,deepcore_opt_eff_overall_q84,deepcore_opt_eff_overall_sd,deepcore_rel_eff_p0_mean,deepcore_rel_eff_p0_q16,deepcore_rel_eff_p0_q50,deepcore_rel_eff_p0_q84,deepcore_rel_eff_p0_sd,deepcore_rel_eff_p1_mean,deepcore_rel_eff_p1_q16,deepcore_rel_eff_p1_q50,deepcore_rel_eff_p1_q84,deepcore_rel_eff_p1_sd,dm21_mean,dm21_q16,dm21_q50,dm21_q84,dm21_sd,dm31_mean,dm31_q16,dm31_q50,dm31_q84,dm31_sd,dm32_mean,dm32_q16,dm32_q50,dm32_q84,dm32_sd,kamland_energy_scale_mean,kamland_energy_scale_q16,kamland_energy_scale_q50,kamland_energy_scale_q84,kamland_energy_scale_sd,kamland_flux_scale_mean,kamland_flux_scale_q16,kamland_flux_scale_q50,kamland_flux_scale_q84,kamland_flux_scale_sd,kamland_geonu_scale_mean,kamland_geonu_scale_q16,kamland_geonu_scale_q50,kamland_geonu_scale_q84,kamland_geonu_scale_sd,nc_norm_mean,nc_norm_q16,nc_norm_q50,nc_norm_q84,nc_norm_sd,nutau_cc_norm_mean,nutau_cc_norm_q16,nutau_cc_norm_q50,nutau_cc_norm_q84,nutau_cc_norm_sd,sin2_2th13_mean,sin2_2th13_q16,sin2_2th13_q50,sin2_2th13_q84,sin2_2th13_sd,sin2_2th23_mean,sin2_2th23_q16,sin2_2th23_q50,sin2_2th23_q84,sin2_2th23_sd,sin2_th12_mean,sin2_th12_q16,sin2_th12_q50,sin2_th12_q84,sin2_th12_sd,sin2_th13_mean,sin2_th13_q16,sin2_th13_q50,sin2_th13_q84,sin2_th13_sd,sin2_th23_mean,sin2_th23_q16,sin2_th23_q50,sin2_th23_q84,sin2_th23_sd,tan2_th12_mean,tan2_th12_q16,tan2_th12_q50,tan2_th12_q84,tan2_th12_sd,th12_mean,th12_q16,th12_q50,th12_q84,th12_sd,th13_mean,th13_q16,th13_q50,th13_q84,th13_sd,th23_mean,th23_q16,th23_q50,th23_q84,th23_sd
NO,mh,250000.0,2,250000.0,0.5012166666666666,0.05319356345637246,0.03604022215655762,0.05334245338178023,0.07079272466468887,0.01895599670040498,0.268492323494254,-0.6964770004206468,0.2925310301634625,1.239896076668696,0.9599917840666192,-0.1376725007573824,-1.195636924483038,-0.1488862278001175,0.9333754404429735,1.0506212147884408,0.5480153342295737,-0.28714794367084684,0.5553678552915251,1.3968303054155178,0.8294241085809135,-0.0463094714419177,-1.0967839887562205,-0.03683958566613299,0.9735711135343195,1.0460328714661062,-0.035620615427202434,-0.5003067094483113,-0.03981635814000728,0.42103307057322015,0.4689796689320935,3.569465004906812,1.551641073914006,3.7398456005566314,5.510758472213662,1.729155972130109,0.8391050536846916,0.8098123160699607,0.8378655678806797,0.8668385935578031,0.034787493947217925,1.2270170641799782,0.8893001537380636,1.2372076736040853,1.5681988814919954,0.33244856606950224,0.9735237077795705,0.95188038060589,0.9732124679983267,0.9952079905287753,0.021908142226499023,0.9899532453534361,0.9667842885794343,0.9905735870260906,1.013045939521607,0.024241649647775403,1.0707663249128268,1.0494311006275079,1.0705305980052684,1.0927275672524097,0.022595673855386134,-0.24031076733395704,-0.3355648577796595,-0.23769531545143957,-0.14750447293676575,0.09524066185574566,-0.05117672946665795,-0.11176211282423743,-0.05130749244749333,0.00961976344922677,0.052920426105750144,7.727636646388084e-5,7.516872006602591e-5,7.724138896716916e-5,7.935388698002712e-5,2.19210137720239e-6,0.0024842145634610246,0.002446460560609761,0.0024847397338480966,0.002521574351306349,4.049821633442841e-5,0.0024069381969971434,0.0023691789397903913,0.0024073901851177056,0.002444282065075464,4.0534802950598516e-5,-0.06870172963564322,-1.0329234970119017,-0.06626511121730783,0.8699989190508735,0.9462054011488188,0.4453816364324991,-0.4463163736282607,0.4435905957633901,1.355835864584062,0.9103689897616152,0.03336959951880654,-0.19619959034528062,0.03589633121298952,0.2695565807111755,0.21889821902157916,0.9384716825278971,0.8110890862282454,0.9318518873523963,1.0667702708360447,0.12819736091516534,0.9895821520738204,0.8083066187675184,0.9928182977237066,1.170047783553026,0.1799213264131098,0.08594800588212176,0.08284739700565873,0.08600904521964414,0.08911637914509707,0.003477525302313592,0.987857907893253,0.9754118338117924,0.9922021840236366,0.9991366957712313,0.01310904881770668,0.31521991592062726,0.2813969493072808,0.31229655376932985,0.3481656989700161,0.03663229690404563,0.02197053191987302,0.021159576948034477,0.02198562919605794,0.022798883893043097,0.0009089500922814732,0.5018746414100523,0.44162484573027333,0.5001822078440314,0.5633766826689856,0.0550641378811273,0.4647323875789725,0.391588859852487,0.45411515018724946,0.5341322149200625,0.08292633361454513,0.5955409327074767,0.5591532719631364,0.5929802951829113,0.6311277974852662,0.039250919176654124,0.1487408445200419,0.1459812556188761,0.1488242864045679,0.15157270562741232,0.0031292818396852834,0.7872928045762018,0.7268895739680267,0.7855803712455127,0.8489457909061994,0.055309687036098835
NO,mw,500000.0,3,376449.3333333333,0.3571,0.05131056482551417,0.03415814900118004,0.051607005284449003,0.06790513988366921,0.0170107099507061,0.12968175115361644,-0.7764155991730948,0.15227849844057006,1.008592959932665,0.8874080728816848,-0.09284858953989378,-1.028811003494935,-0.09899888796681466,0.8559785572272034,0.9298515640007171,0.5809783658371659,-0.22913081343341885,0.6046543725274471,1.370975896331518,0.7740460741902773,0.028570901823275725,-0.9179798046927519,0.0030247381624106673,1.0065467753271307,0.9222291428778541,-0.0706655287144008,-0.5407366914356899,-0.07702239101010155,0.4017711398981967,0.462205481086772,2.7814051000620656,1.0008269487397137,2.7087716453665216,4.613613778393468,1.6039259682585238,0.8431277830821963,0.8145753418522454,0.842453828013199,0.8714517536259097,0.027836656431119332,1.2363717961684857,0.9092659579117669,1.2505046582007453,1.5458982784715767,0.3070591499937434,0.9709464456086447,0.9499028806131313,0.9707801970010532,0.9913046716717582,0.021190515837619918,0.9904244162802456,0.9683205149473635,0.9905185732176264,1.012103115881196,0.02228638919947478,1.0663916261238535,1.0465224175558814,1.0659089265677588,1.0869224242833604,0.02008172888826283,-0.22836692358816346,-0.3280717054510157,-0.22559587503838385,-0.1304943018067427,0.09844013351924023,-0.051191699483250176,-0.11692540166714935,-0.05108272337328726,0.01703238096151602,0.056726355671060456,7.747582929301998e-5,7.549521920916599e-5,7.749618925316631e-5,7.957543860246652e-5,2.0594926930293124e-6,0.0024832082084302403,0.002451743204984825,0.0024832200653621636,0.0025143604022658276,3.1787223383016876e-5,0.0024057323791372206,0.0023751863599195773,0.0024055592199159087,0.0024360455010545485,3.1134773459911804e-5,0.07916805749298657,-0.5995002322340617,0.07237374642911254,0.7861832960898978,0.6963551551891324,0.4539271857750109,-0.4040350998202591,0.47601006913461363,1.305964326770824,0.8329858576524681,0.022350375476741006,-0.20390997730878263,0.023819524140532955,0.2462106405952611,0.20987319422437611,0.9416891666678906,0.8215126240324006,0.9357500077202353,1.0684276272331368,0.12183103317289133,0.9684174042795112,0.794532790127306,0.963502991163731,1.1458624380566569,0.17321225580326066,0.0860480756496367,0.08302490002987951,0.08599505314176807,0.08908099442214658,0.003063799241121918,0.9903604543112445,0.979409163931696,0.9943784416756379,0.9995093321121221,0.010897037186223191,0.3129493714360874,0.2802714630192696,0.31238547867464866,0.34630766633043836,0.03286486214953813,0.021996507161907833,0.021205915875592587,0.0219819703038828,0.02278961516490093,0.0008012071353108556,0.48186374373355684,0.435381550938132,0.47875679713612884,0.5308825110327553,0.04561794947293604,0.45887411055396476,0.3894127419137938,0.4543032018470716,0.5297716501988154,0.07077393602407936,0.5931773025216925,0.5579010800534933,0.5930762335553946,0.6291764570937457,0.035499198882779665,0.14883703770608128,0.14614216231043753,0.14881180983445355,0.1515416539908442,0.0027325051688756262,0.767195823017943,0.7205984706634299,0.7641485643379149,0.8163003439756672,0.045787836966882316
