tag,ordering,alg,B,seed,Nlike_used,wall_time_s,N,neff,eta,stop,logZ,logZ_se,P_upper_octant,atm_flux_delta_spectral_index_mean,atm_flux_delta_spectral_index_sd,atm_flux_nuenuebar_sigma_mean,atm_flux_nuenuebar_sigma_sd,atm_flux_nuenumu_sigma_mean,atm_flux_nuenumu_sigma_sd,atm_flux_numunumubar_sigma_mean,atm_flux_numunumubar_sigma_sd,atm_flux_updown_sigma_mean,atm_flux_updown_sigma_sd,atm_flux_uphorizonzal_sigma_mean,atm_flux_uphorizonzal_sigma_sd,deepcore_aeff_scale_mean,deepcore_aeff_scale_sd,deepcore_atm_muon_scale_mean,deepcore_atm_muon_scale_sd,deepcore_ice_absorption_mean,deepcore_ice_absorption_sd,deepcore_ice_scattering_mean,deepcore_ice_scattering_sd,deepcore_opt_eff_overall_mean,deepcore_opt_eff_overall_sd,deepcore_rel_eff_p0_mean,deepcore_rel_eff_p0_sd,deepcore_rel_eff_p1_mean,deepcore_rel_eff_p1_sd,kamland_energy_scale_mean,kamland_energy_scale_sd,kamland_flux_scale_mean,kamland_flux_scale_sd,kamland_geonu_scale_mean,kamland_geonu_scale_sd,nc_norm_mean,nc_norm_sd,nutau_cc_norm_mean,nutau_cc_norm_sd,dm21_mean,dm21_sd,dm31_mean,dm31_sd,dcp_mean,dcp_sd,th12_mean,th12_sd,th13_mean,th13_sd,th23_mean,th23_sd
nu_dakamide_NO,NO,mh,250000.0,11,250000.0,47504.0296138,237800,38.4992338182114,0.0001539969352728456,budget,NaN,NaN,0.5201513877207731,0.0533688441732878,0.018585980605542656,0.2941176103287648,0.8952289042127184,-0.19271029787672075,1.019771512013968,0.5740768952048274,0.7991952902516979,-0.08236098926773157,1.0188586672054074,-0.0216895627537905,0.49201637907814133,0.8383708884936175,0.03679152162837946,1.218908426823871,0.3392612853401788,0.9744993053460757,0.022003929570065937,0.9896628133309819,0.024395440762863728,1.0711306821513789,0.0226035253003753,-0.24764026765065322,0.09799305953097541,-0.04229263798954579,0.052650333190203534,-0.01909657826579135,0.9363055280210325,0.5762574009682288,0.9516833428815481,0.07068031106418736,0.2275017523130078,0.9411453666206333,0.13280696791357274,0.977704727842946,0.185046650554021,7.7439890983254e-5,2.178424116784722e-6,0.0024847669274955485,3.684795636600404e-5,3.4004506115090436,1.7405268968063285,0.6011500899438653,0.03979202955371736,0.14869653340543404,0.003238427656319876,0.7903337201357838,0.05598731547716554
nu_dakamide_NO,NO,mh,250000.0,23,250000.0,47645.0245486,237800,36.550307279926386,0.00014620122911970554,budget,NaN,NaN,0.4804205214465935,0.05303012954926366,0.019392480953015552,0.23968206989619134,1.0236094450773479,-0.07000362389895054,1.0781256124224647,0.5240907314562009,0.849714297759135,-0.010717275084169475,1.0788959716244948,-0.049709588593585916,0.4471468182586308,0.839905039610088,0.03380020171657349,1.232173348248602,0.3275394893220347,0.9724767436719364,0.021790813576266832,0.9900563681396386,0.024035214704658824,1.0704310232907144,0.022627095527016854,-0.23260127391191557,0.09187496572406623,-0.059686493711380004,0.051546732939879394,-0.10735381588096328,0.9606698435915557,0.31883853779296745,0.850347430192835,-0.004429988645797536,0.20321639926088203,0.9353173566997897,0.12371450647311007,1.0054958908535547,0.17357528510774684,7.715147280608253e-5,2.20127442388988e-6,0.0024838034916245203,4.361982518847717e-5,3.737596173198388,1.702268820686263,0.5903370668824561,0.03828476219626806,0.14879510098424414,0.003039569176594905,0.7841972683866296,0.054343638442882786
nu_dakamide_NO,NO,mw,500000.0,11,376737.0,51071.0648111,2847,1054.566607395568,0.0027992116712602373,T_max,-1261.928594191383,NaN,0.34017340100210836,0.05180491981838998,0.016890255067791845,0.11093360693697574,0.8875510106003466,-0.07503960765839643,0.9439717869118145,0.5522432493323786,0.7859335247614352,-0.011025087693239483,0.9435095721091676,-0.08025310549135908,0.46721828964364265,0.8439049529540159,0.028401865828075783,1.2392132684328288,0.31259765468123063,0.9710249405150408,0.02177004554812777,0.9909010179932636,0.023500294512362744,1.065827052053521,0.0197628075434433,-0.23186519783281684,0.09953418736759384,-0.048428237466644125,0.05617937656693533,0.06606129361959674,0.7184821461897711,0.5110866839304609,0.8173894542309142,0.016784586709016107,0.20740194093762834,0.9450294738957881,0.12375557799943582,0.9699018347375379,0.1720952741630821,7.750528084976156e-5,2.1504877939630117e-6,0.0024825915206974167,3.167808103658626e-5,2.8522856756293256,1.609585791866464,0.5959150494612893,0.034348289956280253,0.14876227831643912,0.002783117019804337,0.7662387254397642,0.0444113003181027
nu_dakamide_NO,NO,mw,500000.0,23,376256.0,48064.6109729,2366,968.0562135560249,0.002572865850793143,T_max,-1262.03374063466,NaN,0.3597457265964118,0.05008267378014645,0.017592490091952507,0.11983788355465955,0.9003193872499089,-0.11552404354024831,0.8951859447611682,0.5670636657087491,0.7834726160023976,0.02625199444666738,0.9000781630330698,-0.053717441504195496,0.4646834934904256,0.8440664430313383,0.027589070974935195,1.240495989864665,0.3030781405193397,0.9702086897804963,0.020821403931335237,0.9902546977753118,0.02159088172506945,1.065899241094791,0.02010278759776527,-0.2282178576917125,0.09971866677066148,-0.04810634942661169,0.05652837840178262,0.03423501547189002,0.666645380444502,0.46032297581783005,0.8344758063805298,0.026498399108687058,0.20444814224797456,0.9376517524209974,0.11950713776853082,0.9567768769287825,0.17740199324811956,7.734347297194154e-5,2.0193203582747464e-6,0.002482095175577902,3.1421976933600845e-5,2.7074084809066026,1.5811839975162776,0.5937588891709682,0.035683476974972754,0.14887986404851378,0.0027224871428209686,0.7661310511114843,0.0445166655002042
nu_dakamide_NO,NO,mw,500000.0,41,376355.0,27896.7393968,2465,459.62731953293047,0.0012212600325037012,T_max,-1262.0249709168197,NaN,0.3697795281350398,0.052009046698669306,0.016431295175852297,0.16788137277215825,0.8607494000680419,-0.09142940961072857,0.9564851260404276,0.6124082460469525,0.748715947716216,0.05928406964315527,0.9266065258992856,-0.07914815930120934,0.45779348066388503,0.8422155590933751,0.027378952018277995,1.2250779105972356,0.3111983264302117,0.9712799516816188,0.020839052280969515,0.9906594909059326,0.02169881091695326,1.0671974045030432,0.0203664343743101,-0.22538187789738368,0.09710606948246879,-0.057524249409992664,0.05748400079224592,0.1420680740754749,0.6974517078725502,0.38571537489434643,0.8485132070380599,0.02481240129031947,0.2163982257165777,0.9417687166642041,0.12020144916607714,0.9770950702278722,0.1687471035432916,7.758641512154384e-5,2.0024857251694024e-6,0.0024850356000659466,3.1875443144583524e-5,2.7468321320064657,1.5941533767611127,0.5895083882033215,0.036517156708766124,0.14882926046632777,0.002679107075724562,0.7687425329560257,0.04880998659148824
